seriesuid,width,height,slice,originX,originY,originZ,spacingX,spacingY,spacingZ,segmented_lung,segmented_medi
365154,340,340,344,-189.66796875,-299.66796875,-480.5,0.6640625,0.6640625,8.0,0.14530837591534562,0.9638202603202704
342738,350,350,250,-185.14999389648438,-42.099998474121094,-290.32000732421875,0.68359375,0.68359375,1.0,0.10930566530612244,0.9590475102040816
543981,500,500,400,-254.1999969482422,-250.0,-349.25,0.9765620231628418,0.9765620231628418,8.0,0.09582987,0.95347163
647770,350,350,290,-165.21636962890625,-174.658203125,-303.11669921875,0.68359375,0.68359375,5.0,0.14839338494018298,0.9033552146375792
655786,369,369,315,-184.01400756835938,-184.01480102539062,-692.5,0.7200000286102295,0.7200000286102295,5.0,0.1507300356265919,0.9326443030851782
647576,350,350,273,-172.89999389648438,-17.399999618530273,-281.0400085449219,0.68359375,0.68359375,3.0,0.15170088958660388,0.9239049114151155
656330,350,350,325,-176.8370819091797,-174.658203125,-342.8037109375,0.68359375,0.68359375,5.0,0.1344923830455259,0.9245825557299843
318856,451,451,285,-243.60000610351562,-225.5,-691.0999755859375,0.880859375,0.880859375,4.999999523162842,0.09545505003209889,0.9541702644771278
651681,350,350,312,-176.0500030517578,-21.399999618530273,-391.8500061035156,0.68359375,0.68359375,3.0,0.15561886446886447,0.9358973835688121
682351,350,350,305,-179.0159912109375,-174.658203125,-113.5347900390625,0.68359375,0.68359375,5.0,0.15843827367012378,0.8967539645366344
664085,370,370,310,-187.638671875,-295.638671875,-325.8999938964844,0.72265625,0.72265625,5.0,0.12595963618369896,0.9302570984236198
672104,344,344,320,-180.6640625,-311.6640625,-833.0999755859375,0.671875,0.671875,5.0,0.1650113606594781,0.9337169954620741
678254,403,403,320,-211.8000030517578,-201.5,-991.5,0.7871090173721313,0.7871090173721313,5.0,0.11503586239063106,0.9360172465811624
647267,318,318,315,-149.24761962890625,-158.689453125,-360.3260498046875,0.62109375,0.62109375,5.0,0.18621155356648414,0.8917841242215278
631817,350,350,240,-186.89999389648438,-20.100000381469727,-285.2799987792969,0.68359375,0.68359375,5.0,0.17173200680272108,0.9183198639455782
679809,350,350,300,-172.4793243408203,-174.658203125,-594.39111328125,0.68359375,0.68359375,5.0,0.17752707482993196,0.9431181224489796
629595,381,381,310,-193.0331268310547,-190.1279296875,-81.4697265625,0.744140625,0.744140625,5.0,0.1840553236662029,0.9015815364964064
672496,334,334,230,-155.05313110351562,-166.673828125,472.83935546875,0.65234375,0.65234375,5.0,0.15099743236775603,0.9068279608447775
680434,296,296,275,-147.7109375,-147.7109375,-142.228515625,0.578125,0.578125,5.0,0.2389634105850322,0.908156957633309
331366,330,330,320,-180.0,-165.0,-269.75,0.6445310115814209,0.6445310115814209,5.0,0.17460184228650139,0.9319096935261708
628127,350,350,340,-178.2896728515625,-174.658203125,-309.6151123046875,0.68359375,0.68359375,5.0,0.1287339975990396,0.9029636734693878
364920,333,333,272,-166.1748046875,-296.1748046875,-266.0,0.650390625,0.650390625,8.0,0.19965941696863795,0.9370317919933712
688302,357,357,300,-169.1513671875,-318.1513671875,-564.2000122070312,0.697265625,0.697265625,5.0,0.1675402971646175,0.9333130637876066
689558,403,403,315,-207.1064453125,-341.1064453125,-733.0,0.787109375,0.787109375,5.0,0.09545358098948109,0.9553851842013212
631077,350,350,335,-163.76377868652344,-174.658203125,1108.6700439453125,0.68359375,0.68359375,5.0,0.19897800791958575,0.9323959549192812
492982,420,420,425,-210.0,-210.0,-398.0,0.8203120231628418,0.8203120231628418,5.0,0.11488508736828064,0.94161968787515
655826,350,350,270,-184.0330047607422,-174.658203125,-522.0,0.6830000281333923,0.6830000281333923,5.0,0.122714708994709,0.915655903250189
400730,306,306,270,-149.7959747314453,-152.701171875,1172.379150390625,0.59765625,0.59765625,5.0,0.21895401104038809,0.9167861205645819
697424,350,350,300,-180.46856689453125,-174.658203125,-968.334716796875,0.68359375,0.68359375,5.0,0.16243278911564626,0.9116859047619048
375656,370,370,328,-172.5,-185.0,-935.4000244140625,0.7226560115814209,0.7226560115814209,8.40000057220459,0.13974598692298099,0.962169065901762
688652,325,325,335,-173.1826171875,-302.1826171875,-751.0999755859375,0.634765625,0.634765625,5.0,0.18993143159939946,0.9313413053077806
631079,350,350,225,-189.1841278076172,-174.658203125,1249.9017333984375,0.68359375,0.68359375,5.0,0.12148419047619048,0.9491381768707483
684424,359,359,275,-159.1494140625,-319.1494140625,-324.1000061035156,0.701171875,0.701171875,5.0,0.11911811530157136,0.9586377003169237
630866,330,330,240,-166.677734375,-284.677734375,-390.0,0.64453125,0.64453125,8.0,0.18112155647382921,0.9430179063360882
653432,331,331,290,-148.89500427246094,-165.30149841308594,-571.0,0.6470000147819519,0.6470000147819519,5.0,0.1404104908964271,0.9335469549477869
656472,350,350,325,-172.4793243408203,-174.658203125,-296.4918212890625,0.68359375,0.68359375,5.0,0.16188177080062793,0.8997034599686028
631153,287,287,310,-143.2197265625,-283.2197265625,-706.7999877929688,0.560546875,0.560546875,5.0,0.16100834991554527,0.9335666526594134
672360,392,392,272,-200.6171875,-299.6171875,-23.299999237060547,0.765625,0.765625,8.0,0.09485693193093564,0.957985537965186
687023,384,384,300,-203.97201538085938,-191.625,-517.1776123046875,0.75,0.75,5.0,0.14811112015335648,0.9328758409288195
676984,352,352,325,-184.1999969482422,-176.0,-975.5,0.6875,0.6875,5.0,0.14603109603464717,0.9405278279958678
672847,381,381,310,-192.1279296875,-327.1279296875,-350.79998779296875,0.744140625,0.744140625,5.0,0.15369861850834812,0.9390023224490893
689006,350,350,320,-167.39524841308594,-174.658203125,-594.3709716796875,0.68359375,0.68359375,5.0,0.1562909693877551,0.9359890051020409
686603,350,350,275,-176.8370819091797,-174.658203125,-268.7589111328125,0.68359375,0.68359375,5.0,0.157030560296846,0.9237461966604824
379489,302,302,290,-169.6999969482422,-151.0,-666.7000122070312,0.58984375,0.58984375,5.0,0.1929950138303069,0.9441414396525258
684578,359,359,300,-172.1494140625,-319.1494140625,-687.2000122070312,0.701171875,0.701171875,5.0,0.1423381258680488,0.9390773400785738
689703,297,297,240,-143.2099609375,-288.2099609375,-183.1999969482422,0.580078125,0.580078125,5.0,0.13301500791680365,0.9284371965067812
367880,307,307,325,-143.3000030517578,-153.5,-712.7000122070312,0.599609375,0.599609375,5.0,0.13598048377579194,0.9365802044828878
655752,350,350,345,-184.1000518798828,-174.658203125,-877.744140625,0.68359375,0.68359375,5.0,0.17664548950014788,0.9175214906832299
702898,426,426,275,-199.5106658935547,-212.583984375,-396.4405517578125,0.83203125,0.83203125,5.0,0.09021586626030188,0.9531527735197642
504174,339,339,250,-163.3000030517578,-169.5,-729.5999755859375,0.6621090173721313,0.6621090173721313,9.999999046325684,0.21275672853525465,0.9363744137276911
374311,320,320,304,-138.10000610351562,-160.0,-298.5,0.625,0.625,8.0,0.12333534642269736,0.9561271265933388
386117,287,287,275,-151.2197265625,-283.2197265625,-334.0,0.560546875,0.560546875,5.0,0.2580303931642421,0.9109893726567475
672186,316,316,290,-151.69140625,-297.69140625,-793.2999877929688,0.6171875,0.6171875,5.0,0.18279211720049285,0.9219779931377045
395903,340,340,325,-188.0,-170.0,-744.4000244140625,0.6640625,0.6640625,5.000000476837158,0.13886928400319404,0.9412965930263508
657198,350,350,288,-193.89999389648438,-27.0,-417.4800109863281,0.68359375,0.68359375,3.0,0.12261136621315193,0.9383710034013606
639355,419,419,380,-209.0908203125,-209.0908203125,-858.042724609375,0.818359375,0.818359375,5.0,0.12429011778482153,0.9411645794729018
631235,350,350,335,-179.7422637939453,-174.658203125,-347.6378173828125,0.68359375,0.68359375,5.0,0.16366730429485227,0.9185035881815413
542599,350,350,325,-161.37600708007812,-174.658203125,-908.5,0.6830000281333923,0.6830000281333923,5.0,0.12836644270015699,0.9200397362637363
682056,350,350,310,-192.08929443359375,-174.658203125,-471.49365234375,0.68359375,0.68359375,5.0,0.16043694535878866,0.9564217774851876
511772,430,430,235,-208.10000610351562,-215.0,-258.0,0.8398439884185791,0.8398439884185791,5.0,0.11453825529613477,0.9500985926837969
688406,350,350,365,-165.2830047607422,-174.658203125,-1225.5,0.6830000281333923,0.6830000281333923,5.0,0.14390293542074364,0.9370991333519709
640027,314,314,300,-156.7239990234375,-156.72450256347656,-1040.5,0.6129999756813049,0.6129999756813049,5.0,0.16247376499384694,0.9257450606515477
697744,320,320,250,-160.41378784179688,-159.6875,-177.621337890625,0.625,0.625,5.0,0.174958515625,0.9174096484375
656240,362,362,300,-196.52099609375,-180.89599609375,-783.0,0.7080000042915344,0.7080000042915344,5.0,0.13665649196707466,0.9361752795498713
684429,349,349,280,-173.8000030517578,-174.5,-874.0,0.6816409826278687,0.6816409826278687,5.0,0.10723551413488278,0.9169885715224013
702551,382,382,282,-189.85400390625,-42.79999923706055,-345.6700134277344,0.74609375,0.74609375,3.0,0.12841567581764607,0.9377700691762019
684733,403,403,336,-182.69200134277344,-201.16879272460938,-1076.0,0.7870000004768372,0.7870000004768372,7.0,0.11790071304399329,0.9392042694091841
639501,350,350,305,-174.658,-174.658,-326.073,0.683594,0.683594,5.0,0.12661363666778186,0.9008044697223152
655366,403,403,340,-199.1064453125,-341.1064453125,-684.2000122070312,0.787109375,0.787109375,5.0,0.11664394504361357,0.9574718584488762
689900,350,350,270,-176.8370819091797,-174.658203125,-273.1160888671875,0.68359375,0.68359375,5.0,0.10554506424792139,0.9064664550264551
648072,350,350,275,-192.0893096923828,-174.658203125,-69.0089111328125,0.68359375,0.68359375,5.0,0.15507796660482376,0.8811064044526902
684176,350,350,330,-175.38449096679688,-174.658203125,-320.3870849609375,0.68359375,0.68359375,5.0,0.1342808658008658,0.9088085095856524
688295,320,320,260,-155.6875,-299.6875,-329.5,0.625,0.625,5.0,0.12839513221153845,0.9416132061298077
631140,302,302,310,-150.705078125,-290.705078125,-669.7999877929688,0.58984375,0.58984375,5.0,0.17829626176554225,0.9305480376497353
418252,358,358,408,-185.650390625,-299.650390625,-529.5,0.69921875,0.69921875,8.0,0.16011658010477997,0.9470355192887054
630042,323,323,280,-170.1845703125,-301.1845703125,-571.2000122070312,0.630859375,0.630859375,5.0,0.1519504917821781,0.9539755416587362
664137,355,355,270,-170.2779998779297,-177.13380432128906,-1006.5,0.6930000185966492,0.6930000185966492,5.0,0.12420598499709787,0.9025023253763583
507671,329,329,250,-155.60000610351562,-164.5,-781.7999877929688,0.6425780057907104,0.6425780057907104,10.0,0.1982845317393594,0.9622309106530798
656846,306,306,340,-153.701171875,-289.701171875,-563.9000244140625,0.59765625,0.59765625,5.0,0.18985941807198337,0.9140258083240985
684037,315,315,240,-147.7505340576172,-157.1923828125,-145.770263671875,0.615234375,0.615234375,5.0,0.16432270933064583,0.9010188964474679
672404,416,416,370,-199.59375,-348.59375,-761.5,0.8125,0.8125,5.0,0.1086597651877099,0.9514338273878539
680393,396,396,304,-199.61328125,-306.61328125,-241.1999969482422,0.7734375,0.7734375,8.0,0.15409181779920417,0.9683049804598349
675147,367,367,330,-188.22567749023438,-183.1416015625,-142.892578125,0.716796875,0.716796875,5.0,0.14662149863985202,0.9020028181644943
698740,350,350,270,-174.658203125,-174.658203125,1231.047119140625,0.68359375,0.68359375,5.0,0.16245762660619803,0.9432728042328042
542604,439,439,290,-212.46099853515625,-219.29739379882812,-1134.0,0.8579999804496765,0.8579999804496765,5.0,0.09310944229007843,0.9501034638424064
647174,350,350,330,-174.658203125,-174.658203125,-346.9798583984375,0.68359375,0.68359375,5.0,0.14424096474953618,0.9132506369820655
657759,352,352,330,-172.65625,-315.65625,-356.3999938964844,0.6875,0.6875,5.0,0.1332987513304533,0.9335824753866141
680371,367,367,270,-190.5,-183.5,-849.4000244140625,0.7167969942092896,0.7167969942092896,5.0,0.08301753037106333,0.9268063904693473
696683,350,350,295,-186.37600708007812,-174.658203125,-597.0,0.6830000281333923,0.6830000281333923,5.0,0.16955921134555518,0.938158339674853
659738,311,311,290,-170.1962890625,-295.1962890625,-647.9000244140625,0.607421875,0.607421875,5.0,0.1651273178559447,0.9241705167618629
409274,248,248,270,-124.30000305175781,-109.80000305175781,-270.135009765625,0.484375,0.484375,7.5,0.27892705563263576,0.9393110234323814
672236,403,403,315,-214.9060516357422,-201.1064453125,-636.5465087890625,0.787109375,0.787109375,5.0,0.13327652985061134,0.9400762155744946
656259,350,350,330,-180.12600708007812,-174.658203125,-759.0,0.6830000281333923,0.6830000281333923,5.0,0.15771849103277674,0.9240278540507112
688374,309,309,270,-155.1982421875,-294.1982421875,-436.20001220703125,0.603515625,0.603515625,5.0,0.14463164476779752,0.9381309913510038
629054,350,350,255,-168.84783935546875,-174.658203125,-804.019287109375,0.68359375,0.68359375,5.0,0.13580699479791916,0.9365707242897159
414874,310,310,275,-149.697265625,-254.697265625,-623.5999755859375,0.60546875,0.60546875,5.0,0.15167617065556713,0.9067785829155236
683942,350,350,310,-176.8370819091797,-174.658203125,-387.2911376953125,0.68359375,0.68359375,5.0,0.17218614878209348,0.9192692297564187
700963,367,367,200,-196.1416015625,-304.1416015625,-145.39999389648438,0.716796875,0.716796875,5.0,0.14269450363429828,0.9526920535455754
672022,363,363,235,-176.1455078125,-321.1455078125,-391.8999938964844,0.708984375,0.708984375,5.0,0.07911646800340312,0.9496085913081613
680968,350,350,280,-177.7830047607422,-174.658203125,-1220.0,0.6830000281333923,0.6830000281333923,5.0,0.118479416909621,0.9280843148688047
696481,387,387,235,-196.0272674560547,-193.1220703125,-419.7208251953125,0.755859375,0.755859375,5.0,0.06837997182327452,0.9038762531177446
641414,300,300,325,-150.70703125,-283.70703125,-831.5,0.5859375,0.5859375,5.0,0.203656,0.9475382905982906
514638,394,394,314,-197.0,-197.0,-876.4000244140625,0.7695310115814209,0.7695310115814209,8.5,0.1474365597119192,0.9152506526738086
690524,313,313,235,-159.09950256347656,-156.1943359375,-147.3037109375,0.611328125,0.611328125,5.0,0.20185907700286435,0.9046402216245999
696448,363,363,280,-171.1455078125,-314.1455078125,-209.3000030517578,0.708984375,0.708984375,5.0,0.16148796107473792,0.9436018714568677
656825,330,330,304,-163.677734375,-292.677734375,-401.20001220703125,0.64453125,0.64453125,8.0,0.20602502295684114,0.9295481127060075
670012,376,376,360,-190.6328125,-307.6328125,-519.2999877929688,0.734375,0.734375,5.0,0.14111520185730095,0.9467039627973945
688664,368,368,300,-182.91433715820312,-183.640625,-304.6868896484375,0.71875,0.71875,5.0,0.17087859857435414,0.9199795211090107
655857,403,403,315,-187.1064453125,-341.1064453125,-638.5999755859375,0.787109375,0.787109375,5.0,0.0713394274908723,0.9756507551432709
374045,320,320,312,-147.6875,-304.6875,-471.5,0.625,0.625,8.0,0.1399959935897436,0.9387775753705929
664774,337,337,305,-166.1708984375,-303.1708984375,-507.20001220703125,0.658203125,0.658203125,5.0,0.1981365556780748,0.9327706461111458
645480,350,350,295,-170.3004150390625,-174.658203125,-190.55322265625,0.68359375,0.68359375,5.0,0.20708643375994465,0.90745200968523
393131,300,300,255,-152.3000030517578,-150.0,-657.5,0.5859375,0.5859375,5.0,0.2034678431372549,0.9357938562091503
631014,361,361,340,-186.1474609375,-319.1474609375,-429.8999938964844,0.705078125,0.705078125,5.0,0.1773337735735787,0.9347990279206503
672066,366,366,245,-185.642578125,-322.642578125,-449.8999938964844,0.71484375,0.71484375,5.0,0.07065271508585518,0.9561664475877245
631190,344,344,280,-172.6640625,-311.6640625,-686.7999877929688,0.671875,0.671875,5.0,0.1412231152939813,0.929989545507224
407271,406,406,366,-202.18800354003906,-76.0999984741211,-384.3699951171875,0.79296875,0.79296875,1.0,0.1139966142204333,0.9485999961279613
526942,423,423,230,-214.6999969482422,-211.5,-682.5,0.826171875,0.826171875,5.0,0.10680323285869765,0.9446918828867511
656275,350,350,235,-168.84783935546875,-174.658203125,-208.428955078125,0.68359375,0.68359375,5.0,0.10401608336951802,0.9066324967433782
647242,350,350,335,-183.37374877929688,-174.658203125,-349.30908203125,0.68359375,0.68359375,5.0,0.17542815717331708,0.9012475418824246
647178,350,350,315,-194.2681884765625,-174.658203125,-363.546875,0.68359375,0.68359375,5.0,0.12673614512471656,0.9202384710074506
678217,373,373,340,-176.1357421875,-302.1357421875,-468.70001220703125,0.728515625,0.728515625,5.0,0.1383030898535553,0.9329562323243812
526184,361,361,261,-183.38800048828125,-25.299999237060547,-374.0299987792969,0.705078125,0.705078125,1.0,0.1019544401723525,0.9264886782213362
656253,399,399,322,-195.29299926757812,-199.49240112304688,-1002.0,0.7799999713897705,0.7799999713897705,7.0,0.1121715503129155,0.936207932930288
674185,363,363,325,-168.79849243164062,-181.1455078125,-541.268798828125,0.708984375,0.708984375,5.0,0.1637128844942519,0.9302635089261686
655628,397,397,350,-196.1123046875,-337.1123046875,-720.9000244140625,0.775390625,0.775390625,5.0,0.18419540943546553,0.9470844576497173
379339,395,395,272,-200.39999389648438,-197.5,-235.25,0.7714840173721313,0.7714840173721313,8.0,0.08725362168581581,0.9358394440936124
656664,388,388,301,-181.02699279785156,-193.625,-979.5,0.7570000290870667,0.7570000290870667,7.0,0.09923713211603084,0.9277366928674002
522200,315,315,305,-142.1923828125,-317.1923828125,-346.0,0.615234375,0.615234375,5.0,0.16349046090810337,0.9562976675794786
